post_num,shortcode,links,img_url,timestamp,num_comments,num_likes,caption
26,BPemIEmgMEx,https://www.instagram.com/p/BPemIEmgMEx/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/f54fefc02e34f67783e38b61ec95785f/5C94A61C/t51.2885-15/e35/16123379_415173415491448_262993650831589376_n.jpg,1484897851,1,145,. خانه‌ام آتش گرفته‌ است، آتشی جانسوز هر طرف می‌سوزد این آتش  پرده‌ها و فرش‌ها را ، تارشان با پود  من به هر سو می‌دوم گریان  در لهیب آتش پر دود  وز میان خنده‌های‌ام تلخ  و خروش گریه‌ام ناشاد  از درون خسته‌ی سوزان  می‌کنم فریاد، ای فریاد! ای فریاد!  خانه‌ام آتش گرفته‌ست، آتشی بی‌رحم  هم‌چنان می‌سوزد این آتش  نقش‌هایی را که من بستم به خون دل  بر سر و چشم در و دیوار  در شب رسوای بی‌ساحل  وای بر من، سوزد و سوزد  غنچه‌هایی را که پروردم به دشواری  در دهان گود گلدان‌ها  روزهای سخت بیماری  از فراز بام‌هاشان ، شاد  دشمنان‌ام موذیانه خنده‌های فتح‌شان بر لب  بر منِ آتش به جان ناظر در پناه این مُشَبّک شب  من به هر سو می‌دوم گریان ازین بیداد می‌کنم فریاد‌، ای فریاد! ای فریاد!  وای بر من، همچنان می‌سوزد این آتش  آن‌چه دارم یادگار و دفتر و دیوان  و آن‌چه دارد منظر و ایوان  من به دستان پر از تاول  این طرف را می‌کنم خاموش وز لهیب آن روم از هوش زان دگر سو شعله برخیزد، به گردش دود  تا سحرگاهان، که می‌داند که بود من شود نابود  خفته‌اند این مهربان همسایگان‌ام شاد در بستر  صبح از من مانده بر جا مُشت خاکستر  وای، آیا هیچ سر بر می‌کُنند از خواب؟ مهربان همسایگان‌ام از پی امداد؟ سوزدم این آتش بیدادگر بنیاد می‌کنم فریاد، ای فریاد! ای فریاد!  #مهدی_اخوان_ثالث #گل_و_بلبل #پلاسکو #مملکت #ایران
25,BPXI_E5D0OK,https://www.instagram.com/p/BPXI_E5D0OK/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/54817a155a981a79d6a57df88f62415d/5C8D1644/t51.2885-15/e35/16123115_361676760877072_4781428413070049280_n.jpg,1484647692,2,111,. که پریشانی این سلسله را آخر نیست . . . . .
24,BORj13djsgD,https://www.instagram.com/p/BORj13djsgD/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/ad1aac65b2ce8130d9d4fb0a44c188f0/5C951DAE/t51.2885-15/e35/15624959_1027238380738185_6611154579327287296_n.jpg,1482312962,9,174,. ♥️ ♣️ ♦️ ♠️ در این بازی چهار نفره  چه کسی تقلب کرد  که برگی به زمستان نرسید؟ ♥️ ♣️ ♦️ ♠️ #روز_سرد#زمستان
23,BNzJpVVDWXP,https://www.instagram.com/p/BNzJpVVDWXP/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/132f48a126e1f00f32176b760d35cc61/5C7A807A/t51.2885-15/e35/15306534_712890192194070_7739982919426375680_n.jpg,1481292595,3,143,: : : : مارا که تو ‌منظوری خاطر نرود جایی : : : : ‎ #امام_زمان #سعدی #جمعه
22,BNRTU2nD2K_,https://www.instagram.com/p/BNRTU2nD2K_/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/4c2ca2a914ff48fb6dbdd3ec8eb4f94a/5C943006/t51.2885-15/e35/15251700_904893602944628_4806826470246711296_n.jpg,1480156820,2,112,. . . .  تو آرزوی بلندی و  دست من كوتاه . مدام پیش نگاهی مدام پیش نگاه . . . .  #فریدون_مشیری
21,BNJeLPVj1DS,https://www.instagram.com/p/BNJeLPVj1DS/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/b8dc8f0f1ac62bae28863fe3b401a08b/5C8C7FF2/t51.2885-15/e35/15034834_242113989540445_6476485214041276416_n.jpg,1479894073,1,127,. . . . . باغ نومیدان ، چشم در راه بهاری نیست . . . . . #اخوان_ثالث #حیاط_ت #خزان
20,BMoah1pjrzL,https://www.instagram.com/p/BMoah1pjrzL/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/7774804195d3fa4f097b093d9f90102b/5C981EA8/t51.2885-15/e35/14624476_396110154053432_8991121040373448704_n.jpg,1478784864,6,153,. . . . . آن اخبار را خاموش کن عزیزم این ها بازیِ سیاست است ترامپ یا کلینتون به ما چه ربطی دارد؟ اخبار را خاموش کن صدای آن موسیقی را بالا ببر دو قهوه بریز کنارم بنشین و گیسویت را پخش کن روی شانه ات سرت را بگذار روی سینه ام... . حیف است این آرامش دونفره را بر هم بزنیم... .  دنیایِ من اندکی فرق دارد دنیای من دست هیچ کدام از این سیاستمداران نیست دنیای من... . دستِ چشمانِ توست دست چشمانِ متعجب ات قبل از بوسه...! سیاست بازی را بگذار برای مردمی که دوست دارند بازیگر این سریالِ سراسر دروغ باشند... . تو شخصیتِ اصلیِ زندگی نامه ی من باش آن اخبار را خاموش کن فرصت زیستن کم است زیستن در عطرِ آغوشِ هم نور را کم کن موسیقی را زیاد از لب هایت بوسه می بارد گلِ سَرَت چشمک میزند موهایت بافتن میخواهد... . . . . . .  #علی_سلطانی  #غروب #پاییز #آبان #ازنا
19,BLn0QgajpmU,https://www.instagram.com/p/BLn0QgajpmU/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/89bbd4a245a4a48363304ececd6fb50f/5C93941B/t51.2885-15/e35/14726464_1301743983189211_3208416767126798336_n.jpg,1476617316,4,130,. بچه ها سلام، دلم براي همه شما تنگ شده ، کاش مي شد مانند گذشته، خسته از بازديد، که آن را گردش علمي مي ناميديم ، و خسته از همه هياهوها ، گرد و غبار خستگيهايمان را همراه زلالي چشمه روستا به دست فراموشي مي سپرديم ، کاش مي شد مثل گذشته گوشمان را به «صداي پاي آب » و تنمان را به نوازش گل و گياه ميسپرديم و کتاب رياضي را با همه مجهولات، زير سنگي مي گذاشتيم ؛چون وقتي بابا ناني براي تقديم کردن در سفره ندارد چه فرقي مي کند ، پي سه مميز چهارده باشد یا صد مميز چهارده ؛درس علوم را با همه تغييرات شيميايي و فيزيکي دنيا ، به کناري مي گذاشتيم و به اميد تغييري از جنس «عشق و معجزه» لکه هاي ابر را در آسمان همراه با نسيم بدرقه مي کرديم و منتظر تغييري مي مانيدم که "کورش" همان همکلاسي پرشورتان را از سر کلاس راهي کارگري نکند و در نوجواني از بلنداي ساختمان به دنبال نان براي هميشه سقوط ننمايد و ترکمان نکند ، منتظر تغييري که براي عيد نوروز يک جفت کفش نو و يک دست لباس خوب و يک سفره پر از نقل و شيريني براي همه به همراه داشته باشد. کاش مي شد باز در بين پسران کلاس اولي همان دروازه بان مي شدم و شما در روياي "رونالدو شدن" به آقا معلمتان گل مي زديد؛اما افسوس نمي دانيد که در سرزمين ما روياها و آرزوها قبل از قاب عکسمان غبار فراموشي به خود مي گيرد ، کاش مي شد باز پاي ثابت حلقه "عمو زنجيرباف" دختران کلاس اول مي شدم ، همان دختراني که مي دانم سالها بعد، در گوشه دفتر خاطراتتان دزدکي مينويسيد: کاش دختر به دنيا نمي آمديد. راستي چه کسي مي داند اگر شما فرشتگان، زاده رنج و فقر نبوديد ، کاغذ به دست براي کمپين زنان امضاء جمع نمي کرديد و يا اگر در اين گوشه از « خاک فراموش شده خدا » به دنيا نمي آمديد ، مجبور نبوديد در سن سيزده سالگي با چشماني پر از اشک و حسرت «زير تور سفيد زن شدن» براي آخرين بار با مدرسه وداع کنيد و «قصه تلخ جنس دوم بودن» را با تمام وجود تجربه کنيد. پسران طبيعت آفتاب؛ ميدانم ديگر نمي توانيد با همکلاسيهايتان بنشينيد ، بخوانيد و بخنديد، چون بعد از «مصيبت مرد شدن» تازه «غم نان» گريبان شما را گرفته ، اما يادتان باشد که به شعر ، به آواز ، به ليلاهايتان ، به روياهايتان پشت نکنيد ، به فرزندانتان ياد بدهيد براي سرزمينشان، براي امروز و فرداها فرزندي از جنس «شعر و باران» باشند. به دست باد و آفتاب مي سپارمتان تا فردايي نه چندان دور , درس عشق و صداقت را براي سرزمينمان مترنم شويد. . . #معلم #زنگ_تفریح #فرزاد_کمانگر #روستای_دربند #در_قندون_ساخت_وطن
18,BLdWmnKjT1O,https://www.instagram.com/p/BLdWmnKjT1O/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/70ef1c441a8e85f5083c69390895947f/5CB0A966/t51.2885-15/e35/14533768_1092113697562198_2901467102432985088_n.jpg,1476266224,0,107,. . . . . سیم و زر ما ، شکر که اندوختنی  نیست . . . . ‌. #السلام_علیک_یا_اباعبدالله
17,BLEJFzBDxoJ,https://www.instagram.com/p/BLEJFzBDxoJ/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/d2a2364906b02f2ec3b2691eccc54cb4/5C73B6F7/t51.2885-15/e35/14449274_1793032660940826_7599586679107616768_n.jpg,1475420279,2,110,. 🍂 . . . .  آشکارا نهان کنم تا چند؟ دوست می‌دارمت به بانگ بلند . . . . 🍂 #تولدت_مبارک #حیاط_ت #باغچه #۱۱مهر #رز
16,BKloweVjgWh,https://www.instagram.com/p/BKloweVjgWh/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/30c6079b512dbe9a283d47b401c5e644/5CB23CBC/t51.2885-15/e35/14350469_1072480179545273_1450860073_n.jpg,1474396694,2,83,. . . . . ‌. این شرحِ بی نهایت کز حسن یار گفتند ،  حرفی است از هزاران ، کاندر عبارت آمد ...
15,BJ-h8vvDOWM,https://www.instagram.com/p/BJ-h8vvDOWM/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/1527ab5c8a775c6ae29b438bbde3d55b/5CA5D953/t51.2885-15/e35/14032918_1122730121126770_746027178_n.jpg,1473084501,0,98,. . . #متولی#امامزاده#طازران#شهریور
14,BJvIs5bDSM_,https://www.instagram.com/p/BJvIs5bDSM_/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/a313424a701e6df2ef0a1893ac56e2d9/5C9468D0/t51.2885-15/e35/14063123_1586495751651454_2107845292_n.jpg,1472567948,0,92,. . . .  بگذار زاهدان سیه دامن ،  رسوای کوی و انجمنم خوانند . . . #فروغ#لیمو_ترش
13,BJvIs5bDSM_,https://www.instagram.com/p/BJpBMfSDxt-/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/20218f8aed2c2ce9c0f973454fcaf55b/5CAD02B8/t51.2885-15/e35/14073017_650088915160400_687402337_n.jpg,1472362686,8,99,یکم سرد بود ولی چسبید . . . ‌. . #شهریور#دیشب#حیاط_ت#summertime
12,BJvIs5bDSM_,https://www.instagram.com/p/BJcKyXbjS9K/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/6d5a84f02a65937a9b54ff9248eccfdd/5C97A880/t51.2885-15/e35/13702994_138219226624667_758532200_n.jpg,1471931507,0,120,. . . . . از همه کس رمیده ام باتو درآرمیده ام جمع نمی شود دگر هرچه تو می پراکنی  #سعدی #کاشی
11,BJvIs5bDSM_,https://www.instagram.com/p/BJNM1GejH__/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/b0f5b5d8e46b17502744b2f92575f43b/5BFE2BD4/t51.2885-15/e15/14033570_171557753254551_2139551195_n.jpg,1471429262,3,98,خوش بحالشون . . . . . .  #بچگیا
10,BJvIs5bDSM_,https://www.instagram.com/p/BJH8E9njBuG/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/2a3f654d7b5961368fae636f6579fd62/5C955498/t51.2885-15/e35/13643612_276979552682035_2098476363_n.jpg,1471252706,4,145,#تابستون#حوض#پدر#حیاط/ت#summertime
9,BJvIs5bDSM_,https://www.instagram.com/p/BHWcgtIDkmB/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/2f7e89a8a170dc7b3925a09105667096/5BFE08E9/t51.2885-15/e15/13561665_1615563095422348_1913293888_n.jpg,1467444506,2,120,. هر زمان كه از جور ِ روزگار و رسوايي ِ ميان ِ مردمان در گوشه ي تنهايي بر بينوايي ِ خود اشك مي ريزم، و گوش ِ ناشنواي آسمان را با فريادهاي بي حاصل ِ خويش مي آزارم،  و بر خود مي نگرم و بر بخت ِ بد ِ خويش نفرين مي فرستم، و آرزو مي كنم كه اي كاش چون آن ديگري بودم، كه دلش از من اميدوارتر و قامتش موزون تر و دوستانش بيشتر است.  و اي كاش هنر ِ اين يك و شكوه و شوكت ِ آن ديگري  از آن ِ من بود،  و در اين اوصاف چنان خود را محروم مي بينم كه حتي از آنچه بيشترين نصيب را برده ام كمترين خرسندي احساس نمي كنم.  اما در همين حال كه خود را چنين خوار و حقير مي بينم  از بخت ِ نيك، حالي به ياد ِ تو مي افتم،  و آنگاه روح ِ من همچون چكاوك ِ سحر خيز بامدادان  از خاك ِ تيره اوج گرفته و بر دروازه ي بهشت سرود مي خواند  و با ياد ِ عشق ِ تو چنان دولتي به من دست مي دهد كه شأن ِ سلطاني به چشمم خوار مي آيد و از سوداي مقام ِ خود با پادشاهان، عار دارم.  #ويليام_شكسپير
8,BJvIs5bDSM_,https://www.instagram.com/p/BGtrItVh1K0/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/05d3def74e5d141d3a6f895ba3396cbf/5CAC90D5/t51.2885-15/e35/13402751_1734321180176746_637974310_n.jpg,1466076442,3,189,. . . هر کسی محراب کردست آفتاب و سنگ و چوب من کنون محراب کردم آن نگارین روی را . . . ‌ #خرداد۹۴ #عالی_قاپو #نقش_جهان #ابوسعید_ابوالخیر #معماری_ایرانی_اسلامی
7,BJvIs5bDSM_,https://www.instagram.com/p/BGCYxACB1Lw/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/33a047ca1b12ed382d602e4672464af2/5C789971/t51.2885-15/e35/13249773_1773699509542616_1226380212_n.jpg,1464623970,0,70,. چرکین تر از آن است جهانت که توانی پاکیزه تر از اینکه توان بود، بمانی  #اخوان_ثالث
6,BJvIs5bDSM_,https://www.instagram.com/p/BFstc1LB1Af/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/1869f49eac79c7fe8c3ac89d533a83b4/5C7B8D4A/t51.2885-15/e35/13249687_601872803304698_1388084648_n.jpg,1463896617,2,103,. | | | ________________  از لابه لای کدام بهارِ جوانه زده بر شاخه های نازکِ انار؟ از کدام شاهراهِ در نور شناور؟ از کدام پنجره آسمان؟ چشم هایت کدام چشمه روشن است که هرچه ستاره در گودیش سوسو می زند؟ آه از این روزهای بی تو، از این رکودِ سردِ فراگیر، از این لحظات سوگوار، از این عقربه های عزادار، از این بهار خزان زده، از این کلمات بیهوده! هرچه جاده، در غبار سال ها بی خبری در خویش می پیچند. گفته اند می آیی؛  با نگاهی از نور سرشار  ذوالفقاری در دست  دستی در آب  و  دستی در آینه ________________ | | | #امام_مهدی#امام_زمان
5,BJvIs5bDSM_,https://www.instagram.com/p/BFUA_Teh1FE/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/e3011cddfddd8df2d073d34c773c98e7/5C9749E1/t51.2885-15/e35/13118138_596869640492123_2063516704_n.jpg,1463068000,5,100,. . . . _____________________________________/  من مست و تو دیوانه, ما را که برد خانه من چند تو را گفتم,کم خور دو سه پیمانه  جانا به خرابات آ,تا لذت جان بینی جان را چه خوشی باشد, بی صحبت جانانه  _____________________________________\ . . .
4,BJvIs5bDSM_,https://www.instagram.com/p/BFOu73gh1M3/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/84c1dccf50ff00ca753324ebb36d6f94/5CA9002B/t51.2885-15/e35/13113710_1730907820490494_2031435475_n.jpg,1462890763,4,47,. #راه_آهن #ریل  #ازنا
3,BJvIs5bDSM_,https://www.instagram.com/p/BE3q75ih1MR/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/2f86681b385612e851a2f03ab02c6bbb/5CB1BFB5/t51.2885-15/e35/13129900_996093983779394_1032914237_n.jpg,1462116914,1,158,خنکای یک عصر بهاری … کنار شاه بوته یاسی وحشی … میزی که کاسه ای پُر از پولکی زعفرانی دارد و دو فنجان چای داغ را  خیال خواهم کرد …  لطفا به خیالم بیا !  #حیاط_ت#نون_پنیر#عصر#بهار
2,BJvIs5bDSM_,https://www.instagram.com/p/BE1njCTh1BH/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/aee82e5d2a162f220c3939cc0887a2ae/5C8C2AE7/t51.2885-15/e35/13109064_1002338789855335_1569755196_n.jpg,1462048028,0,100,#ازنا#آشورآباد#دشت
1,BJvIs5bDSM_,https://www.instagram.com/p/BEf3mBgB1Lc/?taken-by=seyed.ali.azimi,https://scontent-frt3-2.cdninstagram.com/vp/c5a27e89911eda152c68de758aecb010/5CA960F5/t51.2885-15/e35/12724913_1081117241927340_1077223084_n.jpg,1461318244,0,87,. . . . این جزر و مد چیست كه تا ماه می‌رود؟ دریای درد كیست كه در چاه می‌رود؟  این سان كه چرخ می گذرد بر مدار شوم بیم خسوف و تیرگی ماه می‌رود  گویی كه چرخ بوی خطر را شنیده است یك لحظه مكث كرده، به اكراه می‌رود  آبستن عزای عظیمی است، كاین چنین آسیمه سر نسیم سحرگاه می‌رود  امشب فرو فتاده مگر ماه از آسمان یا آفتاب روی زمین راه می‌رود؟  در كوچه‌های كوفه صدای عبور كیست؟ گویا دلی به مقصد دلخواه می‌رود  دارد سر شكافتن فرق آفتاب آن سایه ای كه در دل شب راه می‌رود  #مولا #قيصر_امين_پور
